,M,N,lb,ub,makespan,iters,total_t,prep_t,iter_t,d,tau,pmax,pmin,cols,box_size,box_bound
0,2,10,100,800,1046.5,11,0.0,0.0,0.0,1,2,299,299,11.545454545454545,117.81818181818181,10.0
1,2,10,100,800,1881.0,12,0.06958333333333333,5.798611111111111e-06,5.798611111111111e-06,5,2,778,130,181.83333333333334,504.0,4.0
2,2,10,100,800,1499.0,11,0.2656363636363636,2.414876033057851e-05,2.414876033057851e-05,7,2,650,171,436.6363636363636,324.0,2.0
3,2,10,100,800,3117.0,12,0.17483333333333334,1.4569444444444445e-05,1.4569444444444445e-05,4,1,794,144,53.5,156.83333333333334,5.0
4,2,10,100,800,3380.0,12,0.0003333333333333333,2.7777777777777777e-08,2.7777777777777777e-08,2,1,751,376,14.916666666666666,88.5,8.0
5,2,10,100,800,2294.0,11,0.00027272727272727274,2.4793388429752066e-08,2.4793388429752066e-08,2,1,532,410,17.90909090909091,115.0,7.0
6,2,10,100,800,1938.0,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,572,444,20.727272727272727,274.54545454545456,9.0
7,2,10,100,800,1977.0,12,0.03175,2.6458333333333336e-06,2.6458333333333336e-06,5,2,788,342,217.91666666666666,354.0,3.0
8,2,10,100,800,1151.0,11,0.24372727272727274,2.215702479338843e-05,2.215702479338843e-05,4,1,735,138,36.81818181818182,378.0,7.0
9,2,10,100,800,1552.0,10,0.0064,6.4e-07,6.4e-07,3,1,374,215,40.8,140.6,5.0
10,2,10,100,800,1381.0,11,0.010363636363636363,9.421487603305784e-07,9.421487603305784e-07,4,2,678,208,97.36363636363636,500.0,5.0
11,2,10,100,800,962.5,11,0.0016363636363636363,1.4876033057851238e-07,1.4876033057851238e-07,3,2,681,216,36.63636363636363,624.0,8.0
12,2,10,100,800,1723.0,11,0.19354545454545455,1.759504132231405e-05,1.759504132231405e-05,4,1,603,224,55.36363636363637,250.0,5.0
13,2,10,100,800,1736.5,11,0.0015454545454545454,1.4049586776859503e-07,1.4049586776859503e-07,3,2,751,422,48.81818181818182,532.0,7.0
14,2,10,100,800,1524.0,10,0.0068,6.8e-07,6.8e-07,3,1,639,112,40.3,175.0,5.0
15,2,10,100,800,1442.0,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,421,412,20.818181818181817,295.6363636363636,9.0
16,2,10,100,800,2341.5,12,0.0,0.0,0.0,1,2,669,669,11.583333333333334,118.5,10.0
17,2,10,100,800,725.0,10,0.0,0.0,0.0,1,1,145,145,6.3,43.7,10.0
18,2,10,100,800,2502.0,11,0.2349090909090909,2.1355371900826444e-05,2.1355371900826444e-05,4,1,780,208,61.0,207.8181818181818,5.0
19,2,10,100,800,826.0,10,0.0001,1e-08,1e-08,2,2,398,214,20.5,322.4,9.0
20,2,10,100,800,2577.0,12,0.0003333333333333333,2.7777777777777777e-08,2.7777777777777777e-08,2,1,556,353,14.833333333333334,88.5,8.0
21,2,10,100,800,2221.0,12,0.01025,8.541666666666667e-07,8.541666666666667e-07,4,2,764,146,97.16666666666667,500.0,5.0
22,2,10,100,800,2625.0,12,0.0,0.0,0.0,1,2,750,750,11.583333333333334,118.5,10.0
23,2,10,100,800,1605.0,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,694,321,35.45454545454545,264.0,6.0
24,2,10,100,800,2714.0,12,0.012583333333333334,1.0486111111111112e-06,1.0486111111111112e-06,3,1,673,470,35.666666666666664,190.66666666666666,6.0
25,2,10,100,800,2148.0,11,0.00027272727272727274,2.4793388429752066e-08,2.4793388429752066e-08,2,1,767,358,11.181818181818182,125.18181818181819,9.0
26,2,10,100,800,742.0,10,0.0,0.0,0.0,1,2,212,212,11.6,118.8,10.0
27,2,10,100,800,2090.5,12,0.0015,1.25e-07,1.25e-07,3,2,747,223,48.833333333333336,357.8333333333333,7.0
28,2,10,100,800,2456.5,12,8.333333333333333e-05,6.944444444444444e-09,6.944444444444444e-09,2,2,742,461,20.833333333333332,268.8333333333333,9.0
29,2,10,100,800,951.0,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,347,257,32.45454545454545,316.72727272727275,7.0
30,2,10,100,800,1800.0,11,0.00027272727272727274,2.4793388429752066e-08,2.4793388429752066e-08,2,1,698,300,11.363636363636363,130.27272727272728,9.0
31,2,10,100,800,1613.5,11,0.0,0.0,0.0,1,2,461,461,11.545454545454545,117.81818181818181,10.0
32,2,10,100,800,1995.0,11,0.00027272727272727274,2.4793388429752066e-08,2.4793388429752066e-08,2,1,399,302,11.181818181818182,103.45454545454545,9.0
33,2,10,100,800,1499.0,11,57.99036363636364,0.005271851239669422,0.005271851239669422,6,1,752,144,110.36363636363636,410.0,5.0
34,2,10,100,800,1449.5,11,0.05990909090909091,5.446280991735537e-06,5.446280991735537e-06,5,2,767,130,161.9090909090909,504.0,4.0
35,2,10,100,800,1737.0,12,8.333333333333333e-05,6.944444444444444e-09,6.944444444444444e-09,2,2,548,186,20.5,264.3333333333333,9.0
36,2,10,100,800,2078.0,12,0.12875,1.0729166666666667e-05,1.0729166666666667e-05,5,2,699,322,145.58333333333334,660.0,5.0
37,2,10,100,800,1611.0,11,0.011818181818181818,1.0743801652892562e-06,1.0743801652892562e-06,4,2,675,261,109.81818181818181,394.54545454545456,5.0
38,2,10,100,800,1701.0,12,0.022416666666666668,1.8680555555555558e-06,1.8680555555555558e-06,4,2,667,371,64.83333333333333,635.0,7.0
39,2,10,100,800,1827.0,12,0.0,0.0,0.0,2,2,738,351,36.916666666666664,210.0,5.0
40,2,10,100,800,2165.5,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,788,393,35.27272727272727,205.45454545454547,6.0
41,2,10,100,800,2710.0,12,0.0,0.0,0.0,1,1,542,542,6.25,43.083333333333336,10.0
42,2,10,100,800,2925.0,12,0.0,0.0,0.0,1,1,585,585,6.25,43.083333333333336,10.0
43,2,10,100,800,3130.0,11,0.012181818181818183,1.1074380165289257e-06,1.1074380165289257e-06,3,1,761,505,27.181818181818183,175.8181818181818,7.0
44,2,10,100,800,2374.0,11,0.0014545454545454545,1.3223140495867768e-07,1.3223140495867768e-07,3,1,560,418,45.81818181818182,132.0,4.0
45,2,10,100,800,3022.0,12,0.01125,9.374999999999999e-07,9.374999999999999e-07,3,1,736,142,26.333333333333332,143.08333333333334,7.0
46,2,10,100,800,2487.0,12,0.0003333333333333333,2.7777777777777777e-08,2.7777777777777777e-08,2,1,647,460,15.083333333333334,116.75,8.0
47,2,10,100,800,2312.0,12,0.0003333333333333333,2.7777777777777777e-08,2.7777777777777777e-08,2,1,756,389,15.333333333333334,125.91666666666667,8.0
48,2,10,100,800,1313.0,11,0.0011818181818181819,1.0743801652892563e-07,1.0743801652892563e-07,3,2,784,137,56.54545454545455,444.0,6.0
49,2,10,100,800,1473.0,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,519,318,35.45454545454545,214.9090909090909,6.0
50,2,10,100,800,1446.0,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,796,168,36.0,264.0,6.0
51,2,10,100,800,2188.0,12,0.7638333333333334,6.365277777777778e-05,6.365277777777778e-05,5,1,767,144,109.33333333333333,177.0,3.0
52,2,10,100,800,1322.5,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,770,221,32.54545454545455,322.0,7.0
53,2,10,100,800,1212.5,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,457,199,35.45454545454545,205.45454545454547,6.0
54,2,10,100,800,1857.0,11,0.006545454545454545,5.950413223140495e-07,5.950413223140495e-07,4,2,769,175,121.27272727272727,384.0,4.0
55,2,10,100,800,2098.0,12,0.0011666666666666668,9.722222222222222e-08,9.722222222222222e-08,3,2,760,377,56.833333333333336,357.8333333333333,6.0
56,2,10,100,800,1180.0,11,0.0,0.0,0.0,1,1,236,236,6.2727272727272725,43.36363636363637,10.0
57,2,10,100,800,1089.0,10,0.0065,6.499999999999999e-07,6.499999999999999e-07,4,2,531,211,121.3,384.0,4.0
58,2,10,100,800,2798.0,11,0.00027272727272727274,2.4793388429752066e-08,2.4793388429752066e-08,2,1,567,530,18.272727272727273,98.9090909090909,7.0
59,2,10,100,800,785.0,10,0.0001,1e-08,1e-08,2,2,227,208,20.7,275.6,9.0
60,2,10,100,800,3105.0,12,0.00775,6.458333333333333e-07,6.458333333333333e-07,3,1,769,501,40.833333333333336,164.25,5.0
61,2,10,100,800,2648.0,11,0.00027272727272727274,2.4793388429752066e-08,2.4793388429752066e-08,2,1,607,478,18.0,115.0,7.0
62,2,10,100,800,1078.0,11,0.00027272727272727274,2.4793388429752066e-08,2.4793388429752066e-08,2,1,769,154,11.545454545454545,166.1818181818182,9.0
63,2,10,100,800,1644.5,11,0.2200909090909091,2.0008264462809916e-05,2.0008264462809916e-05,6,2,763,166,290.8181818181818,444.0,3.0
64,2,10,100,800,878.0,11,0.0017272727272727272,1.5702479338842976e-07,1.5702479338842976e-07,3,2,774,134,36.72727272727273,624.0,8.0
65,2,10,100,800,937.0,10,0.0171,1.7100000000000001e-06,1.7100000000000001e-06,4,2,743,168,85.1,624.0,6.0
66,2,10,100,800,3314.0,11,4.199,0.00038172727272727273,0.00038172727272727273,5,1,788,403,63.09090909090909,288.0,6.0
67,2,10,100,800,2715.0,12,0.0,0.0,0.0,1,1,543,543,6.25,43.083333333333336,10.0
68,2,10,100,800,500.0,9,0.0,0.0,0.0,1,1,100,100,6.333333333333333,44.111111111111114,10.0
69,2,10,100,800,1491.0,11,0.27254545454545454,2.477685950413223e-05,2.477685950413223e-05,7,2,674,162,435.90909090909093,324.0,2.0
70,2,10,100,800,1515.0,10,0.0003,3e-08,3e-08,2,1,303,162,11.2,103.1,9.0
71,2,10,100,800,1720.0,10,0.0003,3e-08,3e-08,2,1,344,279,11.3,105.8,9.0
72,2,10,100,800,2536.0,11,0.11554545454545455,1.0504132231404958e-05,1.0504132231404958e-05,4,1,764,226,68.54545454545455,192.0,4.0
73,2,10,100,800,2128.0,12,0.007083333333333333,5.902777777777778e-07,5.902777777777778e-07,3,1,578,197,40.083333333333336,106.33333333333333,5.0
74,2,10,100,800,1306.0,11,0.0011818181818181819,1.0743801652892563e-07,1.0743801652892563e-07,3,2,718,244,56.63636363636363,435.45454545454544,6.0
75,2,10,100,800,1980.0,11,0.11572727272727273,1.0520661157024795e-05,1.0520661157024795e-05,4,1,796,116,68.18181818181819,192.0,4.0
76,2,10,100,800,2201.0,12,0.0003333333333333333,2.7777777777777777e-08,2.7777777777777777e-08,2,1,516,137,14.916666666666666,86.41666666666667,8.0
77,2,10,100,800,1083.5,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,392,207,35.63636363636363,214.9090909090909,6.0
78,2,10,100,800,2068.0,11,0.010272727272727272,9.338842975206611e-07,9.338842975206611e-07,3,1,472,278,31.272727272727273,144.0909090909091,6.0
79,2,10,100,800,1515.0,11,0.0007272727272727272,6.611570247933884e-08,6.611570247933884e-08,3,2,673,169,60.81818181818182,271.8181818181818,5.0
80,2,10,100,800,2856.0,12,0.00025,2.0833333333333335e-08,2.0833333333333335e-08,2,1,732,531,11.25,111.91666666666667,9.0
81,2,10,100,800,2650.0,12,0.01275,1.0625e-06,1.0625e-06,3,1,566,423,35.333333333333336,146.66666666666666,6.0
82,2,10,100,800,2788.0,12,0.10841666666666666,9.034722222222221e-06,9.034722222222221e-06,4,1,721,448,68.5,192.0,4.0
83,2,10,100,800,1400.0,10,0.0109,1.09e-06,1.09e-06,3,1,359,247,32.4,189.1,6.0
84,2,10,100,800,2530.0,11,0.00909090909090909,8.264462809917355e-07,8.264462809917355e-07,3,1,730,111,19.90909090909091,171.9090909090909,8.0
85,2,10,100,800,2537.0,12,8.333333333333333e-05,6.944444444444444e-09,6.944444444444444e-09,2,2,796,630,32.75,264.3333333333333,7.0
86,2,10,100,800,3125.0,12,0.006416666666666667,5.347222222222222e-07,5.347222222222222e-07,3,1,717,487,33.5,139.16666666666666,5.0
87,2,10,100,800,773.5,10,0.0,0.0,0.0,1,2,221,221,11.6,118.8,10.0
88,2,10,100,800,2326.0,11,0.1119090909090909,1.0173553719008264e-05,1.0173553719008264e-05,4,1,702,117,69.0,192.0,4.0
89,2,10,100,800,2060.0,11,0.00027272727272727274,2.4793388429752066e-08,2.4793388429752066e-08,2,1,412,173,10.909090909090908,96.45454545454545,9.0
90,2,10,100,800,3305.0,12,0.08533333333333333,7.111111111111111e-06,7.111111111111111e-06,4,1,783,428,56.666666666666664,192.0,4.0
91,2,10,100,800,2343.0,11,9.09090909090909e-05,8.264462809917355e-09,8.264462809917355e-09,2,2,781,477,32.63636363636363,229.63636363636363,7.0
92,2,10,100,800,1097.0,10,0.0008,8e-08,8e-08,3,2,574,138,60.7,350.0,5.0
93,2,10,100,800,2907.0,12,0.009583333333333333,7.986111111111111e-07,7.986111111111111e-07,3,1,645,310,20.0,146.66666666666666,8.0
94,2,10,100,800,1893.0,11,0.0003636363636363636,3.305785123966942e-08,3.305785123966942e-08,2,1,569,331,15.272727272727273,122.9090909090909,8.0
95,2,10,100,800,1964.0,11,0.26636363636363636,2.421487603305785e-05,2.421487603305785e-05,4,1,548,300,47.54545454545455,261.27272727272725,6.0
96,2,10,100,800,2242.0,12,0.012833333333333334,1.0694444444444445e-06,1.0694444444444445e-06,3,1,691,378,35.916666666666664,198.5,6.0
97,2,10,100,800,2126.0,12,0.00075,6.25e-08,6.25e-08,3,2,703,604,60.666666666666664,350.0,5.0
98,2,10,100,800,952.0,11,0.0,0.0,0.0,1,2,272,272,11.636363636363637,119.45454545454545,10.0
99,2,10,100,800,889.0,11,0.0,0.0,0.0,1,2,254,254,11.545454545454545,117.81818181818181,10.0
100,2,30,100,800,4672.0,13,8475.0,6.0,8469.0,3,2,584,112,459.9230769230769,1378.1538461538462,18.0
101,2,30,100,800,9780.0,14,1061.0,8.0,1053.0,2,1,736,646,46.92857142857143,436.85714285714283,28.0
102,2,30,100,800,6603.0,12,858491.0,7.0,858484.0,3,1,563,333,202.83333333333334,664.4166666666666,22.0
103,2,30,100,800,4130.0,12,36.0,6.0,30.0,2,2,413,347,60.916666666666664,1117.0,29.0
104,2,30,100,800,3161.5,12,117549242.0,9.0,117549233.0,5,2,775,220,1780.8333333333333,3440.0,20.0
105,2,30,100,800,2629.5,12,13321.0,6.0,13315.0,3,2,700,208,380.75,2120.6666666666665,24.0
106,2,30,100,800,8580.0,13,1095221.0,5.0,1095216.0,3,1,785,484,221.46153846153845,827.6923076923077,21.0
107,2,30,100,800,0.0,1,0.0,0.0,0.0,6,2,704,199,20158.0,2112.0,11.0
108,2,30,100,800,4477.0,13,5873.0,9.0,5864.0,3,2,762,147,169.53846153846155,1902.3076923076924,27.0
109,2,30,100,800,0.0,13,0.0,0.0,0.0,5,2,745,108,1774.3846153846155,3058.923076923077,21.0
110,2,30,100,800,3015.0,12,0.0,0.0,0.0,1,1,201,201,16.916666666666668,179.75,30.0
111,2,30,100,800,1081.5,11,33.0,5.0,28.0,2,2,238,103,60.72727272727273,1192.3636363636363,29.0
112,2,30,100,800,2663.0,12,170221854.0,7.0,170221847.0,5,2,754,101,1775.4166666666667,3654.0,21.0
113,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,767,136,2934.0,948.0,12.0
114,2,30,100,800,6230.0,13,0.0,0.0,0.0,1,2,623,623,31.23076923076923,470.7692307692308,30.0
115,2,30,100,800,4824.0,13,1631219.0,8.0,1631211.0,4,2,615,222,1742.6923076923076,1912.3076923076924,17.0
116,2,30,100,800,0.0,1,0.0,0.0,0.0,6,1,683,119,3758.0,1648.0,16.0
117,2,30,100,800,2592.0,12,877.0,7.0,870.0,2,1,246,124,140.16666666666666,504.0,18.0
118,2,30,100,800,3436.0,12,2878488.0,10.0,2878478.0,4,2,700,141,3811.3333333333335,1586.0,13.0
119,2,30,100,800,1554.0,11,8263.0,5.0,8258.0,3,2,597,116,303.54545454545456,2352.0,24.0
120,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,720,293,521.0,2225.0,25.0
121,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,766,225,2632.0,1615.0,19.0
122,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,669,327,1321.0,1512.0,18.0
123,2,30,100,800,0.0,2,0.0,0.0,0.0,4,1,681,162,1754.5,793.0,13.0
124,2,30,100,800,5601.0,12,2562.0,6.0,2556.0,2,1,557,294,124.5,555.25,21.0
125,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,690,215,8245.0,584.0,8.0
126,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,676,251,2032.0,1615.0,19.0
127,2,30,100,800,0.0,1,0.0,0.0,0.0,6,1,620,117,24753.0,837.0,9.0
128,2,30,100,800,0.0,1,0.0,0.0,0.0,4,1,626,104,1913.0,868.0,14.0
129,2,30,100,800,1902.0,12,2772041.0,8.0,2772033.0,4,2,524,125,2011.1666666666667,2340.0,18.0
130,2,30,100,800,6231.0,13,1754741.0,8.0,1754733.0,3,1,800,351,240.15384615384616,845.5384615384615,23.0
131,2,30,100,800,0.0,1,0.0,0.0,0.0,6,1,715,288,7281.0,1515.0,15.0
132,2,30,100,800,3230.0,13,40.0,6.0,34.0,2,2,323,183,61.30769230769231,1127.6923076923076,29.0
133,2,30,100,800,0.0,1,0.0,0.0,0.0,4,1,672,199,2959.0,868.0,14.0
134,2,30,100,800,7790.0,13,2736887.0,7.0,2736880.0,3,1,670,104,298.0,510.0769230769231,22.0
135,2,30,100,800,3892.5,13,60823518.0,17.0,60823501.0,5,2,787,180,7980.153846153846,1520.0,10.0
136,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,771,418,2983.0,1040.0,13.0
137,2,30,100,800,7159.5,14,1408977.0,6.0,1408971.0,4,2,761,173,326.42857142857144,2371.4285714285716,26.0
138,2,30,100,800,5060.0,13,4773.0,5.0,4768.0,3,2,608,342,117.23076923076923,1819.6923076923076,28.0
139,2,30,100,800,0.0,1,0.0,0.0,0.0,6,2,799,242,6657.0,3780.0,18.0
140,2,30,100,800,2980.0,12,511482.0,9.0,511473.0,3,1,486,149,146.16666666666666,980.5,25.0
141,2,30,100,800,0.0,1,0.0,0.0,0.0,6,2,728,392,7669.0,3536.0,17.0
142,2,30,100,800,0.0,1,0.0,0.0,0.0,4,1,553,205,3466.0,793.0,13.0
143,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,554,179,6381.0,1134.0,14.0
144,2,30,100,800,4560.0,13,2212762.0,7.0,2212755.0,3,1,718,193,273.15384615384613,1056.0,22.0
145,2,30,100,800,0.0,1,0.0,0.0,0.0,6,2,778,111,9565.0,2800.0,14.0
146,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,715,198,1662.0,1615.0,19.0
147,2,30,100,800,0.0,1,0.0,0.0,0.0,7,1,740,122,12001.0,2108.0,17.0
148,2,30,100,800,5241.5,13,10147.0,7.0,10140.0,3,2,530,468,424.0769230769231,1761.2307692307693,20.0
149,2,30,100,800,10260.0,13,476.0,7.0,469.0,2,1,684,590,32.53846153846154,427.61538461538464,29.0
150,2,30,100,800,3665.0,12,163073724.0,7.0,163073717.0,5,2,418,260,1777.5,3388.1666666666665,21.0
151,2,30,100,800,7550.0,13,822422.0,6.0,822416.0,3,1,706,488,170.46153846153845,724.6153846153846,25.0
152,2,30,100,800,10008.0,14,478.0,6.0,472.0,2,1,740,662,32.57142857142857,434.85714285714283,29.0
153,2,30,100,800,5420.0,13,10840.0,7.0,10833.0,3,2,680,134,399.46153846153845,1949.3846153846155,21.0
154,2,30,100,800,0.0,1,0.0,0.0,0.0,7,2,661,186,26106.0,1998.0,9.0
155,2,30,100,800,9705.0,13,444.0,8.0,436.0,2,1,647,469,32.53846153846154,427.61538461538464,29.0
156,2,30,100,800,0.0,1,0.0,0.0,0.0,5,1,762,125,2870.0,1230.0,15.0
157,2,30,100,800,0.0,1,0.0,0.0,0.0,6,1,608,306,8878.0,1400.0,14.0
158,2,30,100,800,6570.0,13,1131185.0,6.0,1131179.0,4,2,799,232,1995.5384615384614,1736.0,14.0
159,2,30,100,800,7251.0,14,1633678.0,8.0,1633670.0,4,2,776,193,225.78571428571428,2359.0,27.0
160,2,30,100,800,3888.0,12,116.0,7.0,109.0,2,2,432,243,194.16666666666666,992.6666666666666,23.0
161,2,30,100,800,0.0,1,0.0,0.0,0.0,6,1,725,165,6190.0,1515.0,17.0
162,2,30,100,800,5477.0,13,133.0,4.0,129.0,2,2,701,482,221.69230769230768,1218.0,21.0
